analysis_id,session_id,scenario_id,scenario_family,data_source,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,risk_label
challenge-0038,chal-smtp-00150,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0150,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0038,chal-pop3-00151,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0151,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0039,chal-imap-00152,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0152,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,2,HIGH
challenge-0039,chal-imap-00153,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0153,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,HIGH
challenge-0039,chal-pop3-00154,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0154,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0039,chal-pop3-00155,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0155,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,HIGH
challenge-0040,chal-pop3-00156,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0156,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,3,1,0,HIGH
challenge-0040,chal-smtp-00157,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0157,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0040,chal-pop3-00158,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0158,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0040,chal-pop3-00159,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0159,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,2,HIGH
challenge-0041,chal-pop3-00160,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0160,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0041,chal-smtp-00161,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0161,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,HIGH
challenge-0041,chal-pop3-00162,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0162,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,4,MEDIUM
challenge-0041,chal-pop3-00163,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0163,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,HIGH
challenge-0042,chal-pop3-00164,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0164,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0042,chal-smtp-00165,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0165,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,1.0,0.0,0.0,0,0,1,1,MEDIUM
challenge-0042,chal-pop3-00166,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0166,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0042,chal-imap-00167,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0167,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,HIGH
challenge-0043,chal-smtp-00168,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0168,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,HIGH
challenge-0043,chal-pop3-00169,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0169,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0043,chal-smtp-00170,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0170,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,2,HIGH
challenge-0043,chal-imap-00171,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0171,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,0,HIGH
challenge-0044,chal-smtp-00172,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0172,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,4,MEDIUM
challenge-0044,chal-pop3-00173,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0173,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0044,chal-pop3-00174,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0174,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0044,chal-smtp-00175,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0175,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0045,chal-pop3-00176,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0176,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0045,chal-imap-00177,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0177,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0045,chal-pop3-00178,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0178,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0045,chal-pop3-00179,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0179,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0046,chal-imap-00180,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0180,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,2,HIGH
challenge-0046,chal-smtp-00181,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0181,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,HIGH
challenge-0046,chal-imap-00182,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0182,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0046,chal-pop3-00183,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0183,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,LOW
challenge-0047,chal-imap-00184,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0184,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,HIGH
challenge-0047,chal-imap-00185,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0185,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,1,0,1,CRITICAL
challenge-0047,chal-pop3-00186,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0186,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0047,chal-pop3-00187,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0187,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,CRITICAL
challenge-0048,chal-imap-00188,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0188,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,0,HIGH
challenge-0048,chal-smtp-00189,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0189,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0048,chal-pop3-00190,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0190,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0,HIGH
challenge-0048,chal-pop3-00191,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0191,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0049,chal-pop3-00192,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0192,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,1,1,HIGH
challenge-0049,chal-pop3-00193,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0193,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0049,chal-pop3-00194,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0194,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0049,chal-imap-00195,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0195,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0050,chal-imap-00196,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0196,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,MEDIUM
challenge-0050,chal-smtp-00197,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0197,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,1,2,0,CRITICAL
challenge-0050,chal-pop3-00198,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0198,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0050,chal-smtp-00199,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0199,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,1.0,0.0,0.0,0,0,1,1,MEDIUM
challenge-0051,chal-pop3-00200,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0200,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,2,0,HIGH
challenge-0051,chal-imap-00201,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0201,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0051,chal-smtp-00202,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0202,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0051,chal-smtp-00203,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0203,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,HIGH
challenge-0052,chal-imap-00204,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0204,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,2,HIGH
challenge-0052,chal-pop3-00205,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0205,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0052,chal-pop3-00206,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0206,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0052,chal-imap-00207,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0207,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0053,chal-imap-00208,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0208,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,MEDIUM
challenge-0053,chal-pop3-00209,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0209,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,0,1,1,CRITICAL
challenge-0053,chal-pop3-00210,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0210,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0053,chal-pop3-00211,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0211,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,3,1,0,HIGH
challenge-0054,chal-smtp-00212,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0212,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0054,chal-pop3-00213,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0213,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0054,chal-imap-00214,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0214,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2,2,HIGH
challenge-0054,chal-pop3-00215,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0215,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0055,chal-imap-00216,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0216,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,0,HIGH
challenge-0055,chal-smtp-00217,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0217,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,4,MEDIUM
challenge-0055,chal-pop3-00218,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0218,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,3,1,HIGH
challenge-0055,chal-pop3-00219,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0219,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,HIGH
challenge-0056,chal-imap-00220,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0220,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0056,chal-pop3-00221,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0221,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,CRITICAL
challenge-0056,chal-imap-00222,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0222,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,HIGH
challenge-0056,chal-smtp-00223,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0223,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
